session_id,risk_score,risk_level,anomaly_label,log_count,cpu_avg,cpu_max,memory_avg,memory_max,disk_io_avg,disk_io_max,response_avg,response_max,latency_avg,latency_max,error_count_avg,warning_count_avg,failed_events,log_level_error,log_level_warn,component,event_type
blk_8551478957774731928,0.1196,LOW,0,13,39.293076923076924,50.8,50.09307692307693,74.4,26.07461538461538,45.28,133.52692307692308,202.86,26.74307692307692,42.73,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_-7035121283604334547,0.1196,LOW,0,13,41.13384615384616,58.03,46.066153846153846,61.11,31.815384615384616,45.11,126.44076923076923,179.53,31.366153846153846,53.58,0.38461538461538464,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_-3683609970181301423,0.1196,LOW,0,13,38.628461538461536,55.28,44.567692307692305,63.14,27.873076923076926,42.2,118.51,188.83,26.843846153846155,47.0,0.6923076923076923,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_6738735137136081754,0.1196,LOW,0,15,43.368,56.61,46.934666666666665,64.47,26.369333333333334,40.59,107.88266666666667,192.46,31.183333333333334,41.39,0.3333333333333333,1.0666666666666667,3,0,0,packet_responder,disk_write
blk_2188234618108978589,0.1196,LOW,0,13,40.892307692307696,61.72,38.74384615384616,54.58,28.744615384615386,40.85,135.64538461538461,208.04,23.84,40.29,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_9120472119175706245,0.1196,LOW,0,13,38.792307692307695,55.22,48.18769230769231,65.64,30.99153846153846,44.64,122.11461538461539,168.72,30.306923076923077,53.93,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_3612656771142794646,0.1196,LOW,0,13,40.98384615384615,53.54,46.03615384615385,68.03,27.36307692307692,43.41,100.71076923076923,188.84,28.310769230769232,51.96,0.46153846153846156,1.2307692307692308,3,0,0,packet_responder,disk_write
blk_8410248538426929442,0.1196,LOW,0,16,34.676249999999996,53.61,44.656875,58.38,24.953125,35.57,135.23,264.45,33.33,49.89,0.5625,1.1875,5,0,2,datanode_service,disk_write
blk_8411209732033050718,0.1196,LOW,0,13,38.61307692307692,55.19,54.19692307692307,65.2,30.127692307692307,57.23,113.85923076923078,196.67,32.73692307692308,46.61,0.46153846153846156,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_6045176474155007659,0.1196,LOW,0,13,42.80692307692308,53.17,45.379230769230766,66.67,29.096923076923076,48.33,147.63923076923078,205.01,31.950000000000003,51.03,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_2857776840458053406,0.1196,LOW,0,15,36.93733333333333,53.01,48.714000000000006,64.36,35.71666666666667,61.73,135.046,205.15,30.118666666666666,47.91,0.6,0.8666666666666667,4,0,1,packet_responder,disk_write
blk_-9043920599297087099,0.1196,LOW,0,14,40.228571428571435,57.8,44.36642857142857,57.09,27.387857142857143,36.94,137.91714285714286,242.11,30.823571428571427,45.44,0.35714285714285715,0.8571428571428571,4,0,1,packet_responder,disk_write
blk_2721894577449026697,0.1196,LOW,0,13,42.677692307692304,58.62,42.97692307692308,60.07,31.201538461538462,43.63,132.23615384615385,192.5,25.68769230769231,37.18,0.46153846153846156,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-720935558012755161,0.1196,LOW,0,16,37.995,54.32,42.226875,61.79,28.36375,39.26,122.72625,185.22,30.430625,50.61,0.375,1.125,5,0,2,datanode_service,disk_write
blk_789568544104255452,0.1196,LOW,0,16,38.776875,50.3,51.105625,68.34,36.449375,50.38,115.38875,177.98,27.799375,44.88,0.5,0.8125,5,0,2,datanode_service,disk_write
blk_4447120557868967660,0.1196,LOW,0,19,36.66736842105263,53.5,47.671578947368424,66.88,32.04,53.47,131.95999999999998,229.48,28.01631578947368,53.01,0.42105263157894735,1.0526315789473684,3,0,0,namenode_service,block_operation
blk_2882710778230791390,0.1196,LOW,0,13,43.356153846153845,54.28,45.83538461538462,67.88,33.05769230769231,42.23,107.87384615384616,148.33,31.956923076923076,46.42,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-6505659071835084621,0.1196,LOW,0,13,36.45384615384615,51.73,54.5923076923077,72.04,30.31,41.94,138.3023076923077,185.67,31.46,51.9,0.38461538461538464,1.0,3,0,0,packet_responder,disk_write
blk_-7990628395526579997,0.1196,LOW,0,13,40.644615384615385,56.39,45.78307692307692,62.43,27.669999999999998,39.55,123.54846153846155,177.63,32.56153846153846,55.56,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_4469002948506964492,0.1196,LOW,0,14,40.715714285714284,55.45,43.89785714285715,63.92,33.97857142857143,43.61,99.79142857142857,171.45,30.025000000000002,43.85,0.35714285714285715,1.2142857142857142,4,0,1,packet_responder,disk_write
blk_-3371208849775590532,0.1196,LOW,0,13,38.403076923076924,59.73,48.21384615384615,60.93,35.83461538461539,56.78,118.49846153846154,159.78,27.35846153846154,45.24,0.23076923076923078,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-7482860407873724819,0.1196,LOW,0,14,42.629999999999995,59.26,44.64642857142858,59.04,27.837857142857143,45.04,116.23642857142856,159.5,30.27,38.36,0.5714285714285714,0.7857142857142857,3,0,0,packet_responder,disk_write
blk_-2454144300425155786,0.1196,LOW,0,13,41.8423076923077,61.38,48.12076923076923,55.43,34.11230769230769,62.73,127.97076923076922,184.57,27.62846153846154,38.78,0.46153846153846156,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-2392022323188116306,0.1196,LOW,0,19,41.54578947368421,56.68,46.81315789473685,62.66,28.805789473684214,47.27,125.3378947368421,201.61,29.18052631578947,48.29,0.42105263157894735,0.9473684210526315,3,0,0,namenode_service,block_operation
blk_2100509140413608294,0.1196,LOW,0,13,39.01,54.95,45.418461538461536,67.88,32.82076923076923,59.91,119.32384615384616,157.11,34.42076923076923,55.59,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_5651550293650961113,0.1196,LOW,0,13,38.05461538461538,54.62,50.44538461538461,66.95,27.578461538461536,40.99,121.80461538461539,202.99,27.59,43.32,0.38461538461538464,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-8347622176347827353,0.1196,LOW,0,13,39.09615384615385,50.86,54.47153846153846,71.56,32.901538461538465,44.91,117.37538461538462,193.13,33.63153846153846,55.39,0.5384615384615384,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-6420224015700483853,0.1196,LOW,0,13,43.99230769230769,59.46,39.30307692307692,54.95,28.165384615384614,50.22,122.85076923076923,197.21,31.73153846153846,54.77,0.6923076923076923,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_5454274914396134076,0.1196,LOW,0,19,39.41052631578947,57.93,45.96631578947368,57.31,28.22578947368421,42.9,134.96842105263158,228.85,30.864736842105266,57.32,0.5789473684210527,1.105263157894737,3,0,0,namenode_service,block_operation
blk_445268778489645566,0.1196,LOW,0,14,40.71142857142858,51.18,45.425714285714285,72.35,29.984285714285715,58.93,124.1692857142857,175.3,31.357142857142858,50.8,0.5,1.0,3,0,0,packet_responder,disk_write
blk_-7409237586757807066,0.1196,LOW,0,13,39.09615384615385,55.95,45.74923076923077,64.11,28.513846153846153,50.0,113.01076923076924,171.05,27.865384615384617,36.71,0.6153846153846154,1.0,3,0,0,packet_responder,disk_write
blk_1804965668957693259,0.1196,LOW,0,13,39.19,55.13,45.223076923076924,66.76,34.941538461538464,58.93,135.10384615384615,228.51,29.067692307692308,40.61,0.23076923076923078,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-6181707109569646671,0.1196,LOW,0,13,38.56384615384615,56.03,44.08615384615385,64.05,29.255384615384614,50.5,131.05923076923077,218.25,30.936923076923076,41.26,0.38461538461538464,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-8820538320660874557,0.1196,LOW,0,13,43.956923076923076,59.64,42.887692307692305,59.19,31.65,46.59,127.98923076923076,206.04,34.61692307692307,47.64,0.23076923076923078,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-9107506892901079108,0.1196,LOW,0,13,42.45769230769231,56.66,49.53923076923077,62.16,27.483076923076922,47.94,126.22384615384615,189.4,31.644615384615385,56.64,0.46153846153846156,1.3076923076923077,3,0,0,packet_responder,disk_write
blk_1030094095007063260,0.1196,LOW,0,13,41.94461538461538,53.93,47.903076923076924,66.42,27.968461538461536,46.19,142.85230769230768,216.29,28.052307692307693,40.55,0.5384615384615384,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-6746020627577726336,0.1196,LOW,0,13,36.50153846153846,59.67,43.55538461538462,57.77,29.826923076923077,52.08,126.53461538461539,197.63,27.759999999999998,41.02,0.46153846153846156,0.7692307692307693,3,0,0,packet_responder,disk_write
blk_-9065940624109531583,0.1196,LOW,0,13,40.3523076923077,56.04,48.91153846153846,66.34,33.96307692307692,49.7,127.47615384615385,165.23,27.28846153846154,46.43,0.3076923076923077,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_5787126569453735548,0.1196,LOW,0,14,40.97428571428571,56.16,45.93785714285714,60.22,27.597857142857144,50.88,125.02642857142858,211.08,29.984285714285715,48.6,0.42857142857142855,1.2857142857142858,4,0,1,packet_responder,disk_write
blk_1421356949332758632,0.1196,LOW,0,14,44.27428571428572,59.0,43.56071428571429,59.32,26.678571428571427,37.57,122.15214285714285,205.48,33.24,44.94,0.35714285714285715,1.1428571428571428,3,0,0,packet_responder,disk_write
blk_-2966148287654295464,0.1196,LOW,0,13,37.77846153846154,52.93,47.68846153846154,70.13,26.598461538461535,37.2,123.28846153846153,204.15,29.06153846153846,39.73,0.38461538461538464,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-3713925706030903401,0.1196,LOW,0,14,40.35142857142857,59.06,41.44642857142857,57.19,34.41642857142857,46.45,118.04857142857144,176.46,27.707857142857144,50.5,0.6428571428571429,1.0714285714285714,3,0,0,packet_responder,disk_write
blk_7318813329744035335,0.1196,LOW,0,13,37.747692307692304,53.98,43.58846153846154,64.84,28.544615384615383,44.59,118.66307692307691,192.79,28.44538461538462,43.64,0.7692307692307693,1.0,3,0,0,packet_responder,disk_write
blk_7410238867962569565,0.1196,LOW,0,14,40.90071428571429,56.67,46.61785714285714,60.6,28.356428571428573,44.21,133.435,195.24,30.789285714285715,42.94,0.7142857142857143,1.0714285714285714,3,0,0,packet_responder,disk_write
blk_-9184480912424884544,0.1196,LOW,0,13,42.09461538461539,56.01,45.93538461538461,63.38,33.931538461538466,51.59,123.35153846153845,218.51,30.465384615384615,41.11,0.46153846153846156,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-5354810665694134133,0.1196,LOW,0,15,33.75466666666667,51.28,52.432,67.37,30.466666666666665,51.68,136.74466666666666,215.21,33.09066666666667,51.92,0.5333333333333333,1.2,4,0,1,packet_responder,disk_write
blk_-8341213535234725743,0.1196,LOW,0,17,37.10176470588235,51.29,45.4,68.97,31.23294117647059,42.94,116.3,160.74,28.235882352941175,54.96,0.23529411764705882,1.1764705882352942,5,0,2,datanode_service,disk_write
blk_-6984648245570181310,0.1196,LOW,0,13,40.13153846153846,59.03,48.54692307692308,59.92,29.404615384615383,44.39,139.54076923076923,179.99,32.682307692307695,45.16,0.38461538461538464,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_4562625666721045607,0.1196,LOW,0,13,40.66384615384615,55.38,45.84384615384616,65.59,27.606923076923074,47.62,115.06076923076922,160.38,32.77846153846154,45.52,0.5384615384615384,0.6153846153846154,3,0,0,packet_responder,disk_write
blk_3734167989970851843,0.1196,LOW,0,16,39.730625,53.83,44.974375,61.71,28.778750000000002,48.7,121.750625,185.6,26.285625,39.11,0.5625,1.0625,5,0,2,datanode_service,disk_write
blk_-3232238827747651200,0.1196,LOW,0,13,37.81307692307692,54.95,51.19230769230769,65.3,25.04769230769231,40.29,143.99615384615385,212.36,29.53076923076923,43.07,0.46153846153846156,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_3191516720935543935,0.1195,LOW,0,13,37.31923076923077,51.46,49.903076923076924,73.24,32.33461538461539,49.56,123.00846153846153,203.1,30.51076923076923,42.51,0.3076923076923077,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-5532825730083165649,0.1195,LOW,0,13,42.888461538461534,57.94,48.28,58.99,28.025384615384613,51.85,104.11076923076924,176.85,32.01307692307692,55.64,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-4754298098843168766,0.1195,LOW,0,13,39.76538461538462,57.09,44.09384615384616,60.5,35.15461538461538,46.93,121.68153846153845,180.51,33.060769230769225,63.4,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_8834147191203696227,0.1195,LOW,0,13,37.56923076923077,51.61,49.316153846153846,72.46,31.54769230769231,45.68,106.39384615384614,167.14,33.40846153846154,47.64,0.46153846153846156,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_8794310118012761162,0.1195,LOW,0,15,37.55466666666667,55.67,50.336,65.18,29.400666666666666,43.27,122.598,185.08,27.65,48.76,0.4,1.2,3,0,0,packet_responder,disk_write
blk_1818227807122027082,0.1195,LOW,0,13,35.550000000000004,55.14,51.40692307692307,65.11,31.00846153846154,47.15,95.85461538461537,173.91,29.032307692307693,40.3,0.6153846153846154,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_791998792549349314,0.1195,LOW,0,16,39.415625,49.08,47.394999999999996,69.71,35.171875,55.66,126.020625,224.32,29.483125,39.46,0.4375,1.0625,5,0,2,datanode_service,disk_write
blk_7900873177437652908,0.1195,LOW,0,13,36.769999999999996,59.24,45.223076923076924,56.73,28.39923076923077,47.55,136.43153846153845,206.01,29.746153846153845,40.63,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-795042514970790516,0.1195,LOW,0,13,40.96153846153846,60.45,48.293076923076924,56.52,30.61923076923077,43.22,132.73615384615385,184.94,29.744615384615386,54.49,0.38461538461538464,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_6552888720294666999,0.1195,LOW,0,13,38.863846153846154,54.4,40.25692307692308,66.06,32.30153846153846,41.55,121.2653846153846,162.66,28.193846153846152,50.54,0.6153846153846154,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-5775380870018439996,0.1195,LOW,0,14,35.84285714285714,56.42,46.597857142857144,65.26,32.16142857142857,56.93,127.02642857142857,154.25,26.75857142857143,38.02,0.14285714285714285,1.0,4,0,1,packet_responder,disk_write
blk_-7203200646759643332,0.1195,LOW,0,13,38.59384615384616,54.53,48.06230769230769,66.82,25.386153846153846,41.25,122.14461538461539,161.22,29.786923076923078,38.33,0.6153846153846154,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_4771380972429014730,0.1195,LOW,0,13,38.21076923076923,54.0,45.75461538461539,67.19,29.495384615384616,42.94,128.78538461538463,168.94,35.03923076923077,51.56,0.5384615384615384,1.0,3,0,0,packet_responder,disk_write
blk_7878710993688211276,0.1195,LOW,0,15,40.29666666666667,55.18,44.98133333333333,62.07,32.752,52.93,135.144,194.91,31.979333333333333,48.86,0.4666666666666667,0.8666666666666667,4,0,1,packet_responder,disk_write
blk_5987720874681976782,0.1195,LOW,0,13,42.160000000000004,53.47,48.48846153846154,65.54,29.866923076923076,46.48,137.81153846153845,243.1,33.91,49.63,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-5840653974296214041,0.1195,LOW,0,19,39.22210526315789,55.16,46.3821052631579,62.74,33.28263157894737,49.2,116.51315789473684,207.54,28.223684210526315,46.56,0.6842105263157895,1.1578947368421053,3,0,0,namenode_service,block_operation
blk_1103387452633935689,0.1195,LOW,0,14,42.334999999999994,57.55,46.830714285714286,61.0,23.16357142857143,40.26,144.57071428571427,203.27,33.667857142857144,47.98,0.42857142857142855,1.0,3,0,0,packet_responder,disk_write
blk_-1158535083705848762,0.1195,LOW,0,13,38.66461538461538,51.99,45.933846153846154,68.58,33.78153846153846,55.09,119.58769230769232,187.15,34.48923076923077,51.85,0.6923076923076923,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-6766928040165868793,0.1195,LOW,0,13,36.65461538461538,54.38,49.651538461538465,67.41,30.032307692307693,46.34,120.02999999999999,182.97,27.90615384615385,42.14,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_-8891976418757638022,0.1195,LOW,0,13,39.74384615384615,56.09,44.33076923076923,65.0,30.597692307692306,47.38,122.42461538461538,201.06,30.943846153846152,45.16,0.3076923076923077,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_-7608944123454404374,0.1195,LOW,0,13,40.801538461538456,54.84,48.572307692307696,66.14,29.859999999999996,42.97,131.41,208.17,31.71769230769231,55.25,0.3076923076923077,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-5707542431860670984,0.1195,LOW,0,19,44.439473684210526,59.29,45.40105263157895,59.38,30.482105263157894,62.37,114.55631578947369,157.41,27.85894736842105,45.98,0.47368421052631576,1.105263157894737,3,0,0,namenode_service,block_operation
blk_-7678127635175266269,0.1195,LOW,0,13,42.09076923076923,55.29,44.931538461538466,66.98,32.33384615384615,47.04,118.17307692307692,187.07,28.63923076923077,44.15,0.3076923076923077,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_7238320227927190808,0.1195,LOW,0,15,38.751333333333335,57.09,47.413333333333334,57.91,31.962,48.22,134.36733333333333,206.74,31.245333333333335,54.4,0.4666666666666667,0.8666666666666667,4,0,1,packet_responder,disk_write
blk_5334981228268548695,0.1195,LOW,0,13,44.51153846153846,55.6,51.24923076923077,67.16,30.893846153846155,45.22,116.07153846153847,166.53,30.948461538461537,44.89,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_-917183802998227601,0.1195,LOW,0,14,39.402857142857144,55.02,48.714999999999996,60.53,28.845,41.23,132.28642857142856,186.55,26.407142857142855,37.15,0.7857142857142857,0.8571428571428571,4,0,1,packet_responder,disk_write
blk_7358476617249737213,0.1195,LOW,0,15,41.8,55.55,47.07733333333333,64.81,32.797999999999995,56.57,107.02533333333334,161.23,30.09,53.95,0.2,0.9333333333333333,4,0,1,packet_responder,disk_write
blk_7212718491643502728,0.1195,LOW,0,13,39.81153846153846,57.4,46.49692307692308,63.11,27.12076923076923,50.36,135.11461538461538,201.71,25.828461538461536,39.48,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_1931391599710224603,0.1195,LOW,0,14,42.30142857142857,61.74,46.43928571428571,54.75,28.72214285714286,44.27,140.37285714285716,200.03,32.71714285714285,52.93,0.2857142857142857,0.9285714285714286,3,0,0,packet_responder,disk_write
blk_8637001934725260646,0.1195,LOW,0,13,39.605384615384615,54.24,48.099999999999994,67.3,28.58076923076923,42.99,128.0553846153846,209.44,31.27153846153846,53.33,0.3076923076923077,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_-127412191533281019,0.1195,LOW,0,14,38.45285714285715,54.53,52.862142857142864,64.91,31.34357142857143,43.9,119.1557142857143,159.05,29.45285714285714,43.76,0.7857142857142857,1.2142857142857142,3,0,0,packet_responder,disk_write
blk_-1915905628473826554,0.1195,LOW,0,13,38.68846153846154,53.29,49.596923076923076,66.12,29.49153846153846,41.17,136.01615384615386,250.33,33.67923076923077,51.88,0.46153846153846156,0.8461538461538461,3,0,0,packet_responder,disk_write
blk_7521747042000857457,0.1195,LOW,0,13,40.901538461538465,57.1,49.79769230769231,62.08,32.51230769230769,48.87,141.14076923076922,198.07,31.577692307692306,52.36,0.38461538461538464,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-5514111622339003289,0.1195,LOW,0,13,38.676923076923075,57.88,45.689230769230775,59.88,28.732307692307693,40.59,129.35076923076923,183.39,28.583846153846153,51.48,0.5384615384615384,1.3076923076923077,3,0,0,packet_responder,disk_write
blk_9099453998256401904,0.1195,LOW,0,16,38.291875,57.8,43.773125,54.99,28.7725,43.45,131.595,203.24,28.746875,42.2,0.4375,0.9375,5,0,2,datanode_service,disk_write
blk_-2420640053417741323,0.1195,LOW,0,13,38.80692307692308,57.26,47.439230769230775,61.2,27.044615384615383,47.57,137.90615384615384,202.19,32.37307692307692,48.44,0.46153846153846156,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_4590106106876025556,0.1195,LOW,0,15,36.025333333333336,56.16,49.816,64.88,29.019333333333336,41.99,115.86466666666666,189.71,32.69266666666667,47.28,0.3333333333333333,0.9333333333333333,3,0,0,packet_responder,disk_write
blk_6186884534325404558,0.1195,LOW,0,13,39.02076923076923,53.66,45.605384615384615,67.76,30.006153846153843,45.69,120.31230769230768,180.68,29.023076923076925,46.29,0.5384615384615384,1.0,3,0,0,packet_responder,disk_write
blk_7282750670206710549,0.1195,LOW,0,19,38.22578947368421,50.62,50.205789473684206,70.72,32.403684210526315,48.43,147.1242105263158,290.45,33.078947368421055,50.96,0.3157894736842105,1.0,3,0,0,namenode_service,block_operation
blk_1135147054540763827,0.1195,LOW,0,13,40.565384615384616,58.38,45.23076923076923,61.37,32.99923076923077,47.04,122.31153846153846,173.16,30.595384615384617,43.71,0.38461538461538464,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_-489866719309273050,0.1195,LOW,0,14,35.98571428571429,57.33,43.457857142857144,57.48,26.389285714285712,41.71,135.0207142857143,182.24,26.40142857142857,44.45,0.6428571428571429,1.1428571428571428,4,0,1,packet_responder,disk_write
blk_-6409748663569002764,0.1195,LOW,0,13,40.70615384615384,54.38,47.74846153846154,66.12,25.179230769230767,40.51,118.28846153846153,197.41,33.919230769230765,52.25,0.46153846153846156,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-4859136829264012389,0.1195,LOW,0,13,39.55,59.83,44.71,57.83,28.666153846153843,43.55,123.94307692307692,194.65,30.063846153846153,56.25,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_268634706277255488,0.1195,LOW,0,16,37.67,53.55,45.57125,59.13,30.303125,44.84,138.33625,220.97,30.93875,46.43,0.6875,1.0,5,0,2,datanode_service,disk_write
blk_8247300145269039778,0.1195,LOW,0,13,36.23923076923077,53.67,48.98230769230769,65.35,34.60153846153846,59.32,139.76307692307694,210.34,30.655384615384612,53.87,0.6153846153846154,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_4890086078184342903,0.1195,LOW,0,15,40.71333333333334,55.15,44.81933333333333,60.92,33.791333333333334,55.01,129.92733333333334,185.41,27.653333333333332,36.05,0.7333333333333333,0.8,4,0,1,packet_responder,disk_write
blk_7817019065410498933,0.1195,LOW,0,14,39.479285714285716,55.27,48.269999999999996,64.11,29.26214285714286,42.22,124.61500000000001,181.87,27.240000000000002,52.44,0.5714285714285714,1.3571428571428572,3,0,0,packet_responder,disk_write
blk_-1340647170580291882,0.1195,LOW,0,13,37.12076923076923,55.6,50.356153846153845,65.0,32.74,46.37,138.0523076923077,193.04,29.432307692307692,60.53,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_7313660441438095295,0.1195,LOW,0,13,41.198461538461544,59.15,45.394615384615385,58.0,30.707692307692305,44.46,133.63846153846154,163.08,29.174615384615382,47.11,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-7893917462611791087,0.1195,LOW,0,13,37.87769230769231,55.73,43.70923076923077,62.43,33.035384615384615,40.73,122.75307692307692,181.63,28.393846153846155,49.31,0.6923076923076923,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_-5446614853861348931,0.1195,LOW,0,13,39.222307692307695,56.91,43.88384615384616,63.58,28.571538461538463,41.81,122.60230769230769,184.03,31.73153846153846,52.99,0.3076923076923077,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_2371169740832193084,0.1195,LOW,0,14,38.85857142857143,56.9,49.02285714285714,61.66,25.216428571428573,42.08,137.68,190.99,35.41642857142857,51.54,0.5,1.2142857142857142,3,0,0,packet_responder,disk_write
blk_2847299738285758693,0.1195,LOW,0,15,41.97,56.2,46.736,63.95,31.696666666666665,56.1,128.36466666666666,169.07,34.46,46.61,0.2,1.1333333333333333,4,0,1,packet_responder,disk_write
blk_5777209334753334406,0.1195,LOW,0,14,38.03142857142858,58.85,43.239285714285714,57.93,26.729285714285712,46.94,124.45857142857143,174.66,32.045,45.94,0.6428571428571429,1.0,3,0,0,packet_responder,disk_write
blk_-4483345187748517517,0.1195,LOW,0,13,35.64846153846154,50.71,49.72153846153846,72.83,30.39153846153846,54.6,140.88692307692307,234.87,33.580769230769235,49.31,0.3076923076923077,1.0,3,0,0,packet_responder,disk_write
blk_5971226520135623868,0.1195,LOW,0,13,38.21307692307692,57.91,46.93692307692307,61.22,31.104615384615386,50.55,131.2669230769231,163.7,27.977692307692305,42.27,0.5384615384615384,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_5123690260707701055,0.1195,LOW,0,13,40.113076923076925,55.64,44.91307692307692,65.49,30.049999999999997,52.18,126.69923076923078,184.06,29.641538461538463,47.94,0.38461538461538464,1.0769230769230769,3,0,0,packet_responder,disk_write
blk_4254225272309298829,0.1195,LOW,0,13,42.642307692307696,55.56,47.83615384615385,64.25,27.888461538461538,47.03,147.84,204.32,34.78769230769231,46.69,0.46153846153846156,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_2895168403459429076,0.1195,LOW,0,16,39.034375,52.77,47.45875,62.54,32.330625,45.24,111.34,173.83,28.735,50.15,0.625,0.875,5,0,2,datanode_service,disk_write
blk_-8862150443716979255,0.1195,LOW,0,14,41.06214285714286,54.48,48.146428571428565,66.18,30.190714285714286,40.46,124.12142857142858,216.58,35.99857142857143,52.77,0.35714285714285715,1.1428571428571428,3,0,0,packet_responder,disk_write
blk_-8934083083227422405,0.1195,LOW,0,13,41.926153846153845,56.38,44.20384615384615,65.53,32.48692307692308,48.88,113.88000000000001,190.31,31.27,45.73,0.23076923076923078,1.1538461538461537,3,0,0,packet_responder,disk_write
blk_7298247106012378440,0.1195,LOW,0,13,39.69615384615384,62.21,44.214615384615385,52.07,31.39769230769231,38.98,136.91076923076923,208.13,28.337692307692308,51.82,0.46153846153846156,0.6923076923076923,3,0,0,packet_responder,disk_write
blk_-9135390587726593140,0.1195,LOW,0,13,37.38230769230769,51.93,47.67,69.37,30.782307692307693,40.62,131.06307692307692,177.27,28.153846153846153,47.34,0.6923076923076923,0.6153846153846154,3,0,0,packet_responder,disk_write
blk_6921674711959888070,0.1195,LOW,0,14,40.04642857142857,55.58,47.125,63.16,32.88142857142857,42.44,125.075,230.78,31.165714285714284,51.94,0.42857142857142855,1.0,3,0,0,packet_responder,disk_write
blk_-7877075246137598122,0.1195,LOW,0,19,37.294210526315794,53.0,47.94684210526316,62.32,30.591578947368422,57.78,137.9321052631579,206.11,26.51684210526316,44.06,0.5263157894736842,1.105263157894737,5,0,2,datanode_service,disk_write
blk_2886438247589900592,0.1195,LOW,0,13,39.04769230769231,57.64,47.29230769230769,60.58,29.29769230769231,47.78,119.03769230769231,202.35,26.85230769230769,48.04,0.46153846153846156,1.0,3,0,0,packet_responder,disk_write
blk_4606577417562507792,0.1194,LOW,0,13,39.05692307692308,53.9,51.53384615384615,67.36,31.10307692307692,53.05,123.42461538461538,194.92,25.24769230769231,38.16,0.5384615384615384,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_5953191762835807490,0.1194,LOW,0,13,39.310769230769225,60.76,41.42230769230769,55.26,30.353846153846153,42.96,111.91000000000001,166.75,31.029999999999998,43.64,0.6153846153846154,0.9230769230769231,3,0,0,packet_responder,disk_write
blk_5667259385599240687,0.1194,LOW,0,13,39.00153846153846,57.99,46.13076923076923,61.29,23.915384615384614,42.3,129.47076923076924,199.31,29.624615384615385,50.36,0.3076923076923077,1.1538461538461537,3,0,0,packet_responder,disk_write
