session_id,risk_score,risk_level,severity,component,primary_cause,all_causes,indicators,cause_count,cpu_avg,memory_avg,response_avg,latency_avg,disk_io_avg,error_count_avg,failed_events
blk_9196033909272165480,0.6784,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.4% | Memory=79.3% | ResponseTime=1645ms | Latency=534ms | DiskIO=137.1MB/s | Errors=5.1,6,87.35333333333334,79.2552380952381,1645.0357142857142,534.3961904761904,137.06857142857143,5.095238095238095,3
blk_8275918843012667796,0.6783,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.5% | Memory=84.9% | ResponseTime=1825ms | Latency=564ms | DiskIO=149.2MB/s | Errors=5.2,6,89.47846153846154,84.90615384615384,1824.9815384615383,564.2023076923077,149.22384615384615,5.230769230769231,3
blk_4016296645748896728,0.6782,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=83.4% | Memory=82.6% | ResponseTime=1826ms | Latency=707ms | DiskIO=136.4MB/s | Errors=5.3,6,83.41857142857143,82.64,1826.2457142857145,706.8592857142858,136.3942857142857,5.285714285714286,3
blk_8983173133290051410,0.6782,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.6% | Memory=81.5% | ResponseTime=1694ms | Latency=622ms | DiskIO=148.0MB/s | Errors=5.1,6,86.64692307692306,81.5476923076923,1694.3161538461538,621.5984615384615,147.95384615384617,5.076923076923077,3
blk_5987169951130836525,0.6782,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=93.6% | Memory=82.9% | ResponseTime=1742ms | Latency=630ms | DiskIO=132.5MB/s | Errors=6.2,6,93.57,82.9425,1741.8200000000002,630.2375,132.5425,6.25,1
blk_8023783394623857105,0.6781,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.1% | Memory=83.1% | ResponseTime=1694ms | Latency=541ms | DiskIO=138.6MB/s | Errors=4.9,6,85.13846153846154,83.06923076923077,1694.0884615384614,540.7546153846154,138.60384615384615,4.923076923076923,3
blk_8438877587908664763,0.678,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=87.2% | Memory=83.2% | ResponseTime=1818ms | Latency=654ms | DiskIO=142.0MB/s | Errors=4.5 | FailedEvents=5,7,87.15294117647058,83.24823529411765,1818.429411764706,654.1194117647059,141.9764705882353,4.470588235294118,5
blk_8522440494057928612,0.678,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.2% | Memory=82.1% | ResponseTime=1817ms | Latency=625ms | DiskIO=129.5MB/s | Errors=4.8,6,88.16714285714285,82.09642857142856,1816.7921428571428,625.3950000000001,129.45928571428573,4.785714285714286,3
blk_-5381238220104213898,0.678,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.2% | Memory=83.7% | ResponseTime=1798ms | Latency=605ms | DiskIO=133.4MB/s | Errors=5.1,6,87.23230769230769,83.74538461538462,1797.8546153846155,605.0038461538462,133.4353846153846,5.076923076923077,3
blk_3964831346611053751,0.678,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.9% | Memory=82.3% | ResponseTime=1753ms | Latency=641ms | DiskIO=152.2MB/s | Errors=4.9,6,85.87923076923077,82.28153846153847,1752.5230769230768,641.1123076923076,152.1553846153846,4.923076923076923,3
blk_-452171226111191113,0.6779,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.1% | Memory=80.3% | ResponseTime=1739ms | Latency=658ms | DiskIO=138.3MB/s | Errors=4.4,6,89.07285714285715,80.29357142857143,1739.05,657.8742857142857,138.315,4.428571428571429,3
blk_8838558743332268154,0.6779,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.5% | Memory=80.9% | ResponseTime=1807ms | Latency=609ms | DiskIO=128.5MB/s | Errors=5.4,6,85.46357142857143,80.94142857142857,1806.513571428572,609.125,128.49214285714285,5.428571428571429,3
blk_-1250033528352378423,0.6779,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.7% | Memory=80.4% | ResponseTime=1655ms | Latency=604ms | DiskIO=130.0MB/s | Errors=5.0,6,86.6647619047619,80.41142857142857,1655.4685714285713,603.9461904761905,129.98714285714286,5.0,3
blk_7884211403395058198,0.6779,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.7% | Memory=82.0% | ResponseTime=1701ms | Latency=572ms | DiskIO=142.0MB/s | Errors=5.2,6,87.66538461538462,82.03384615384616,1700.7246153846152,571.9238461538462,142.03615384615384,5.230769230769231,3
blk_2392228824231959236,0.6778,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=90.6% | Memory=80.6% | ResponseTime=2052ms | Latency=644ms | DiskIO=158.3MB/s | Errors=6.0,6,90.5875,80.55499999999999,2051.52,644.4775,158.335,6.0,1
blk_-6739860488313725269,0.6778,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.4% | Memory=84.4% | ResponseTime=1596ms | Latency=534ms | DiskIO=126.0MB/s | Errors=4.6,6,86.4452380952381,84.40904761904761,1595.9809523809522,533.9071428571428,126.04380952380951,4.571428571428571,3
blk_3213371024801981082,0.6778,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.9% | Memory=82.9% | ResponseTime=1739ms | Latency=611ms | DiskIO=135.9MB/s | Errors=5.8,6,89.88615384615385,82.92153846153846,1738.7246153846156,610.7738461538461,135.90153846153845,5.846153846153846,3
blk_9004374707568491570,0.6777,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=86.8% | Memory=78.8% | ResponseTime=1802ms | Latency=598ms | DiskIO=147.2MB/s | Errors=5.4 | FailedEvents=4,7,86.81266666666667,78.81866666666666,1802.3846666666664,597.728,147.19533333333337,5.4,4
blk_-8057963870022677890,0.6777,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.1% | Memory=82.3% | ResponseTime=1864ms | Latency=614ms | DiskIO=138.0MB/s | Errors=4.9,6,87.1370588235294,82.32705882352941,1863.567647058824,614.2511764705882,138.01411764705884,4.882352941176471,3
blk_8684353274426756417,0.6776,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.8% | Memory=80.6% | ResponseTime=1672ms | Latency=594ms | DiskIO=140.1MB/s | Errors=4.1,6,87.77,80.64461538461539,1671.7915384615385,594.2238461538461,140.08769230769232,4.076923076923077,3
blk_-70583244806075256,0.6776,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.8% | Memory=80.4% | ResponseTime=1845ms | Latency=600ms | DiskIO=134.5MB/s | Errors=5.2,6,85.80153846153847,80.39,1844.753846153846,600.4723076923077,134.53923076923076,5.230769230769231,3
blk_814537191607407060,0.6776,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.5% | Memory=80.3% | ResponseTime=1860ms | Latency=536ms | DiskIO=136.4MB/s | Errors=5.6,6,87.52461538461537,80.28538461538461,1859.6530769230767,536.3776923076923,136.44,5.615384615384615,3
blk_8938338692959143642,0.6774,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.1% | Memory=80.0% | ResponseTime=1653ms | Latency=600ms | DiskIO=144.0MB/s | Errors=5.8,6,84.1246153846154,79.98461538461538,1652.5246153846151,599.9207692307692,144.0130769230769,5.846153846153846,3
blk_-3728049160604975962,0.6771,HIGH,CRITICAL,namenode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=87.5% | Memory=79.8% | ResponseTime=1621ms | Latency=533ms | DiskIO=146.9MB/s | Errors=4.7 | FailedEvents=4,7,87.501,79.775,1620.6129999999998,533.179,146.866,4.65,4
blk_-7917679680363597371,0.6771,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=96.2% | Memory=80.4% | ResponseTime=1951ms | Latency=632ms | DiskIO=173.8MB/s | Errors=5.0,6,96.155,80.4075,1951.0275,632.1875,173.77,5.0,1
blk_8975784420855095283,0.6771,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.7% | Memory=79.7% | ResponseTime=1945ms | Latency=560ms | DiskIO=140.5MB/s | Errors=4.1,6,85.7192857142857,79.6507142857143,1944.6814285714288,560.2228571428572,140.5107142857143,4.142857142857143,3
blk_7233483060617031024,0.677,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.2% | Memory=79.9% | ResponseTime=1885ms | Latency=540ms | DiskIO=137.5MB/s | Errors=4.7,6,89.19666666666666,79.93555555555555,1884.8277777777776,540.3877777777777,137.53055555555557,4.666666666666667,3
blk_-7780554945385328861,0.6769,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=88.2% | Memory=81.8% | ResponseTime=1703ms | Latency=603ms | DiskIO=146.5MB/s | Errors=4.5 | FailedEvents=4,7,88.245,81.84318181818182,1703.09,602.8768181818182,146.48727272727274,4.454545454545454,4
blk_216026994465296073,0.6767,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.9% | Memory=82.4% | ResponseTime=1718ms | Latency=566ms | DiskIO=138.7MB/s | Errors=5.2,6,85.94571428571429,82.40571428571428,1717.6495238095238,566.4142857142857,138.65238095238095,5.190476190476191,3
blk_7834522543694883059,0.6767,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.3% | Memory=79.9% | ResponseTime=1890ms | Latency=631ms | DiskIO=131.4MB/s | Errors=4.8,6,86.2953846153846,79.90461538461538,1890.0453846153848,631.3253846153846,131.4446153846154,4.769230769230769,3
blk_-4176264516349599845,0.6766,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=87.4% | Memory=79.0% | ResponseTime=1718ms | Latency=604ms | DiskIO=121.1MB/s | Errors=5.5 | FailedEvents=4,7,87.44357142857143,79.04928571428572,1718.1842857142856,603.7221428571429,121.12357142857142,5.5,4
blk_8595953129858897576,0.6766,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.8% | Memory=81.4% | ResponseTime=1570ms | Latency=635ms | DiskIO=148.8MB/s | Errors=5.9,6,86.77153846153846,81.37384615384615,1569.8992307692306,634.6715384615384,148.76076923076923,5.923076923076923,3
blk_8144189717296124205,0.6766,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.9% | Memory=80.9% | ResponseTime=1773ms | Latency=563ms | DiskIO=131.2MB/s | Errors=5.2,6,85.89846153846155,80.88538461538461,1772.5861538461538,562.7384615384616,131.19692307692307,5.230769230769231,3
blk_-5672510046669340599,0.6765,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.0% | Memory=84.7% | ResponseTime=1687ms | Latency=566ms | DiskIO=150.2MB/s | Errors=5.1,6,87.98153846153846,84.65230769230769,1686.6838461538462,566.2361538461538,150.1546153846154,5.076923076923077,3
blk_9154494052593036691,0.6764,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.3% | Memory=81.8% | ResponseTime=1673ms | Latency=691ms | DiskIO=136.8MB/s | Errors=4.5,6,84.33846153846154,81.79769230769232,1672.9546153846154,691.0323076923077,136.77615384615385,4.538461538461538,3
blk_8515024859265789234,0.6764,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.2% | Memory=80.6% | ResponseTime=1653ms | Latency=584ms | DiskIO=136.8MB/s | Errors=4.6,6,85.16615384615385,80.60769230769232,1653.0923076923077,584.0869230769231,136.82153846153847,4.615384615384615,3
blk_7504415376458970967,0.6764,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.6% | Memory=82.0% | ResponseTime=1896ms | Latency=520ms | DiskIO=162.4MB/s | Errors=4.9,6,87.58846153846154,82.01076923076923,1896.3015384615385,520.2592307692307,162.43076923076922,4.923076923076923,3
blk_262064827988130176,0.6763,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.0% | Memory=78.9% | ResponseTime=1641ms | Latency=661ms | DiskIO=140.4MB/s | Errors=4.6,6,87.96923076923076,78.88846153846154,1640.776153846154,660.7684615384616,140.3946153846154,4.615384615384615,3
blk_8641740999566266974,0.6762,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.8% | Memory=81.3% | ResponseTime=1740ms | Latency=612ms | DiskIO=142.2MB/s | Errors=4.8,6,89.82000000000001,81.31846153846153,1739.766153846154,611.8553846153847,142.22153846153847,4.846153846153846,3
blk_8429922437716288242,0.6761,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.3% | Memory=82.8% | ResponseTime=1671ms | Latency=646ms | DiskIO=128.6MB/s | Errors=4.8,6,88.27307692307691,82.83538461538461,1670.9276923076925,645.7915384615385,128.56307692307692,4.769230769230769,3
blk_9204151410991164318,0.6761,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.0% | Memory=81.7% | ResponseTime=1638ms | Latency=555ms | DiskIO=137.7MB/s | Errors=5.3,6,84.0453846153846,81.74461538461539,1637.940769230769,555.3130769230769,137.66230769230768,5.307692307692308,3
blk_-800587171426481244,0.6761,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.0% | Memory=83.9% | ResponseTime=1674ms | Latency=542ms | DiskIO=135.7MB/s | Errors=5.0,6,86.04666666666667,83.9252380952381,1674.0671428571427,541.9366666666667,135.69857142857143,4.9523809523809526,3
blk_8001785891180422666,0.676,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=86.3% | Memory=84.1% | ResponseTime=1442ms | Latency=622ms | DiskIO=134.0MB/s | Errors=4.7 | FailedEvents=5,7,86.303125,84.050625,1441.673125,622.23875,134.04,4.6875,5
blk_-511058354155453697,0.676,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=82.4% | Memory=81.1% | ResponseTime=1724ms | Latency=681ms | DiskIO=144.4MB/s | Errors=4.8,6,82.4176923076923,81.05153846153847,1723.7046153846154,681.0115384615384,144.3707692307692,4.846153846153846,3
blk_9201658649856236994,0.676,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=82.9% | Memory=84.5% | ResponseTime=1642ms | Latency=564ms | DiskIO=120.9MB/s | Errors=5.1,6,82.9176923076923,84.49307692307693,1641.779230769231,564.4546153846154,120.85692307692308,5.076923076923077,3
blk_6051183265899502163,0.6758,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.8% | Memory=83.8% | ResponseTime=1597ms | Latency=618ms | DiskIO=143.0MB/s | Errors=5.4,6,87.80307692307693,83.78076923076924,1596.5230769230768,617.9107692307692,142.98999999999998,5.384615384615385,3
blk_2795053669030141036,0.6757,HIGH,CRITICAL,namenode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=85.2% | Memory=82.7% | ResponseTime=1742ms | Latency=548ms | DiskIO=140.8MB/s | Errors=4.8 | FailedEvents=4,7,85.1605,82.73400000000001,1742.4945,547.5525,140.8005,4.8,4
blk_-3814092746674768435,0.6756,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.6% | Memory=79.8% | ResponseTime=1694ms | Latency=605ms | DiskIO=138.9MB/s | Errors=5.7,6,84.64307692307692,79.81692307692308,1693.9792307692308,605.0761538461538,138.94538461538465,5.6923076923076925,3
blk_8414640668793794766,0.6754,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.8% | Memory=77.6% | ResponseTime=1782ms | Latency=602ms | DiskIO=139.5MB/s | Errors=4.9,6,85.78357142857143,77.62928571428571,1782.3542857142857,602.157142857143,139.53714285714287,4.857142857142857,3
blk_-4285500139106037767,0.6753,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.8% | Memory=80.1% | ResponseTime=1784ms | Latency=573ms | DiskIO=134.9MB/s | Errors=4.5,6,86.75333333333333,80.06857142857143,1784.164761904762,573.4742857142857,134.85095238095238,4.476190476190476,3
blk_2093193808856803892,0.6752,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.3% | Memory=80.8% | ResponseTime=1581ms | Latency=724ms | DiskIO=152.8MB/s | Errors=5.2,6,87.2625,80.8025,1581.1699999999998,724.11,152.79,5.25,1
blk_8060373149653030110,0.6751,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.6% | Memory=84.4% | ResponseTime=1918ms | Latency=560ms | DiskIO=144.1MB/s | Errors=4.4,6,87.59461538461538,84.43307692307692,1917.5807692307687,559.6138461538461,144.11846153846153,4.384615384615385,3
blk_-9031164655223473108,0.6751,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=85.8% | Memory=80.2% | ResponseTime=1731ms | Latency=667ms | DiskIO=136.0MB/s | Errors=4.5,6,85.75384615384615,80.16846153846154,1731.34,666.7907692307692,136.03923076923076,4.538461538461538,3
blk_8413730281224501690,0.6751,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=86.5% | Memory=80.8% | ResponseTime=1649ms | Latency=705ms | DiskIO=131.9MB/s | Errors=4.5,6,86.50692307692307,80.81153846153846,1649.2053846153844,705.0092307692307,131.85615384615386,4.461538461538462,3
blk_4682079352953027867,0.675,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.7% | Memory=83.3% | ResponseTime=1785ms | Latency=569ms | DiskIO=144.8MB/s | Errors=4.9,6,84.70538461538462,83.33153846153846,1784.6646153846154,568.9876923076923,144.76615384615386,4.923076923076923,3
blk_-8840533539329242262,0.675,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.4% | Memory=75.1% | ResponseTime=2058ms | Latency=587ms | DiskIO=135.5MB/s | Errors=5.5,6,87.39750000000001,75.08250000000001,2058.3,586.735,135.4925,5.5,1
blk_5503858037268451875,0.6749,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.9% | Memory=80.4% | ResponseTime=2167ms | Latency=604ms | DiskIO=148.1MB/s | Errors=4.5,6,84.865,80.4,2167.2975,604.3,148.13,4.5,1
blk_-4736438015416686362,0.6747,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.6% | Memory=81.5% | ResponseTime=1729ms | Latency=574ms | DiskIO=132.1MB/s | Errors=4.6,6,88.62352941176471,81.51588235294118,1729.1464705882354,573.8511764705881,132.14470588235295,4.588235294117647,3
blk_-2437547284244111497,0.6747,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.2% | Memory=82.5% | ResponseTime=1858ms | Latency=562ms | DiskIO=138.0MB/s | Errors=4.4,6,87.16923076923078,82.47384615384615,1858.432307692308,561.6492307692307,138.0476923076923,4.384615384615385,3
blk_-2828682444648488994,0.6744,HIGH,CRITICAL,namenode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=87.1% | Memory=78.4% | ResponseTime=1626ms | Latency=575ms | DiskIO=122.3MB/s | Errors=4.8 | FailedEvents=4,7,87.0715,78.4115,1626.2775,575.0155,122.3415,4.8,4
blk_5194926826751146390,0.6744,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.7% | Memory=82.8% | ResponseTime=1785ms | Latency=590ms | DiskIO=137.4MB/s | Errors=4.8,6,88.67615384615384,82.7969230769231,1785.383846153846,590.4961538461538,137.44076923076923,4.846153846153846,3
blk_-7654696074545947372,0.6743,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=89.1% | Memory=79.6% | ResponseTime=1781ms | Latency=541ms | DiskIO=127.2MB/s | Errors=4.8,6,89.11076923076924,79.63923076923076,1781.29,540.5784615384616,127.23230769230769,4.846153846153846,3
blk_9197371713182649170,0.6742,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=88.9% | Memory=81.9% | ResponseTime=1845ms | Latency=558ms | DiskIO=131.0MB/s | Errors=5.0,6,88.91538461538462,81.90923076923076,1845.423846153846,558.003076923077,131.00384615384615,5.0,3
blk_-6570734770103882802,0.6741,HIGH,CRITICAL,namenode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=84.4% | Memory=81.7% | ResponseTime=1702ms | Latency=617ms | DiskIO=127.8MB/s | Errors=5.2 | FailedEvents=4,7,84.3905,81.664,1701.782,616.9495,127.7845,5.15,4
blk_8075805088203879400,0.674,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=86.9% | Memory=82.5% | ResponseTime=1716ms | Latency=579ms | DiskIO=146.8MB/s | Errors=4.7 | FailedEvents=4,7,86.87642857142858,82.46357142857143,1715.515,578.9157142857142,146.76785714285714,4.714285714285714,4
blk_8686779298165385949,0.674,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=87.4% | Memory=79.1% | ResponseTime=1708ms | Latency=651ms | DiskIO=129.0MB/s | Errors=4.9,6,87.41230769230768,79.14846153846155,1707.8584615384616,650.9315384615385,129.0253846153846,4.923076923076923,3
blk_8729162853545308118,0.6739,HIGH,CRITICAL,datanode_service,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault | Repeated Failures,CPU=85.6% | Memory=80.8% | ResponseTime=1688ms | Latency=593ms | DiskIO=131.2MB/s | Errors=4.6 | FailedEvents=5,7,85.55894736842104,80.77526315789474,1688.2957894736842,593.1521052631579,131.20947368421054,4.631578947368421,5
blk_-364745419076712902,0.6738,HIGH,CRITICAL,packet_responder,Resource Exhaustion,Resource Exhaustion | Memory Pressure | Service Degradation | Network Congestion | Disk Bottleneck | Software Fault,CPU=84.9% | Memory=80.7% | ResponseTime=1834ms | Latency=619ms | DiskIO=144.6MB/s | Errors=5.4,6,84.94461538461539,80.6923076923077,1834.466153846154,619.1507692307692,144.62846153846155,5.384615384615385,3
